,num,idx,cwnd,cwnd_order,ssthresh,send_time,latency,rtt,loss_rate,overall_loss_rate,inter_send,min_inter_send,ewma_inter_send,ts_inter_send_1,ts_inter_send_2,ts_inter_send_3,ts_inter_send_4,ts_inter_send_5,ts_inter_send_6,ts_inter_send_7,ts_inter_send_8,ratio_inter_send,ts_ratio_inter_send_1,ts_ratio_inter_send_2,ts_ratio_inter_send_3,ts_ratio_inter_send_4,ts_ratio_inter_send_5,ts_ratio_inter_send_6,ts_ratio_inter_send_7,ts_ratio_inter_send_8,inter_arr,min_inter_arr,ewma_inter_arr,ts_inter_arr_1,ts_inter_arr_2,ts_inter_arr_3,ts_inter_arr_4,ts_inter_arr_5,ts_inter_arr_6,ts_inter_arr_7,ts_inter_arr_8,ratio_inter_arr,ts_ratio_inter_arr_1,ts_ratio_inter_arr_2,ts_ratio_inter_arr_3,ts_ratio_inter_arr_4,ts_ratio_inter_arr_5,ts_ratio_inter_arr_6,ts_ratio_inter_arr_7,ts_ratio_inter_arr_8,rtt,min_rtt,ewma_rtt,ts_rtt_1,ts_rtt_2,ts_rtt_3,ts_rtt_4,ts_rtt_5,ts_rtt_6,ts_rtt_7,ts_rtt_8,ratio_rtt,ts_ratio_rtt_1,ts_ratio_rtt_2,ts_ratio_rtt_3,ts_ratio_rtt_4,ts_ratio_rtt_5,ts_ratio_rtt_6,ts_ratio_rtt_7,ts_ratio_rtt_8,throughput,reward,recvd
20,21.0,1557.0,19.0,4.0,64.0,0.40775084495544434,0.00495600700378418,0.005292177200317383,0.0,0.0,0.005318880081176758,0.00034999847412109375,0.004165594886784412,-0.0007710456848144531,-0.0007390975952148438,-0.0008058547973632812,0.0007500648498535156,-0.0009272098541259766,0.0006921291351318359,-0.0009610652923583984,0.0005428791046142578,15.196866485013624,-2.2029972752043605,-2.1117166212534073,-2.3024523160762946,2.1430517711171646,-2.649182561307903,1.9775204359673015,-2.7459128065395095,1.55108991825613,0.00037932395935058594,0.00036025047302246094,0.004614544670483275,0.0001456737518310547,0.00434565544128418,0.003677845001220703,0.003635883331298828,0.008505821228027344,0.008910417556762695,0.008951663970947266,1.9073486328125e-05,1.0529450694904037,0.4043679682329584,12.062872270019854,10.209133024487095,10.092653871608206,23.61085373924553,24.733951025810722,24.84844473858372,0.05294506949040367,0.005292177200317383,0.00037217140197753906,0.005292177200317384,0.00014781951904296875,0.004503726959228516,0.0037658214569091797,0.003756999969482422,0.00858616828918457,0.008360624313354492,0.00835561752319336,0.004920005798339844,14.219730941704036,0.39718129404228053,12.101217168481742,10.118513773222293,10.094811018577834,23.070467648942984,22.464445868033312,22.450992953235104,13.219730941704036,21.0,0.0,0.0
21,22.0,9441.0,19.0,5.0,64.0,0.41316890716552734,0.00495600700378418,0.005292177200317383,0.0,0.0,0.005418062210083008,0.00034999847412109375,0.004416088351444131,3.1948089599609375e-05,-3.4809112548828125e-05,0.0015211105346679688,-0.00015616416931152344,0.001463174819946289,-0.0001900196075439453,0.001313924789428711,0.001413106918334961,15.480245231607629,0.0912806539509532,-0.09945504087193413,4.346049046321525,-0.44618528610354247,4.180517711171662,-0.542915531335149,3.7540871934604905,4.037465940054496,0.00037932395935058594,0.00036025047302246094,0.004614544670483275,0.0001456737518310547,0.00434565544128418,0.003677845001220703,0.003635883331298828,0.008505821228027344,0.008910417556762695,0.008951663970947266,1.9073486328125e-05,1.0529450694904037,0.4043679682329584,12.062872270019854,10.209133024487095,10.092653871608206,23.61085373924553,24.733951025810722,24.84844473858372,0.05294506949040367,0.005292177200317383,0.00037217140197753906,0.005292177200317384,0.00014781951904296875,0.004503726959228516,0.0037658214569091797,0.003756999969482422,0.00858616828918457,0.008360624313354492,0.00835561752319336,0.004920005798339844,14.219730941704036,0.39718129404228053,12.101217168481742,10.118513773222293,10.094811018577834,23.070467648942984,22.464445868033312,22.450992953235104,13.219730941704036,21.0,0.0,1.0
22,23.0,3048.0,20.0,6.0,64.0,0.41695213317871094,0.0036122798919677734,0.005064249038696289,0.0,0.0,0.0037832260131835938,0.00034999847412109375,0.004289515883792024,-6.67572021484375e-05,0.0014891624450683594,-0.0001881122589111328,0.0014312267303466797,-0.0002219676971435547,0.0012819766998291016,0.0013811588287353516,-0.0002536773681640625,10.809264305177111,-0.19073569482288733,4.254768392370572,-0.5374659400544957,4.089237057220709,-0.6341961852861022,3.6628065395095373,3.9461852861035425,-0.7247956403269757,0.010509014129638672,0.00036025047302246094,0.0057934385623143545,0.004199981689453125,0.0035321712493896484,0.0034902095794677734,0.008360147476196289,0.00876474380493164,0.008805990219116211,-0.0001266002655029297,0.010003089904785156,29.17140966247518,11.658504301786895,9.804765056254137,9.688285903375249,23.206485771012574,24.329583057577764,24.44407677035076,-0.3514228987425547,27.767041694242224,0.005064249038696289,0.00037217140197753906,0.005064249038696289,0.004355907440185547,0.003618001937866211,0.003609180450439453,0.008438348770141602,0.008212804794311523,0.00820779800415039,0.004772186279296875,0.004544258117675781,13.607303010890455,11.704035874439462,9.721332479180013,9.697629724535554,22.673286354900704,22.067264573991032,22.053811659192824,12.822549647661756,12.210121716848175,22.0,0.0,1.0
23,24.0,5251.0,21.0,7.0,64.0,0.4212911128997803,0.004160881042480469,0.009225845336914062,0.0,0.0,0.004338979721069336,0.00034999847412109375,0.004299408651247487,0.0015559196472167969,-0.00012135505676269531,0.0014979839324951172,-0.0001552104949951172,0.001348733901977539,0.001447916030883789,-0.000186920166015625,0.0003688335418701172,12.397138964577657,4.445504087193459,-0.34673024523160834,4.279972752043596,-0.4434604904632149,3.8535422343324246,4.13692098092643,-0.5340599455040884,1.0538147138964575,0.007944822311401367,0.00036025047302246094,0.006223715312131757,-0.0006678104400634766,-0.0007097721099853516,0.004160165786743164,0.004564762115478516,0.004606008529663086,-0.004326581954956055,0.005803108215332031,0.0032389163970947266,22.053606882859032,-1.8537392455327595,-1.9702183984116477,11.547981469225677,12.671078755790868,12.785572468563865,-12.00992720052945,16.108537392455325,8.990734612839178,0.009225845336914062,0.00037217140197753906,0.009225845336914062,-0.0007379055023193359,-0.0007467269897460938,0.004082441329956055,0.0038568973541259766,0.0038518905639648438,0.0004162788391113281,0.00018835067749023438,0.004349946975708008,24.789237668161434,-1.982703395259449,-2.006406149903908,10.969250480461241,10.36322869955157,10.349775784753362,1.1185137732222934,0.5060858424087122,11.688020499679691,24.0,0.0,0.0
24,25.0,8967.0,21.0,8.0,64.0,0.4267420768737793,0.004160881042480469,0.009225845336914062,0.0,0.0,0.0054509639739990234,0.00034999847412109375,0.004529719715797794,-0.0016772747039794922,-5.793571472167969e-05,-0.001711130142211914,-0.0002071857452392578,-0.00010800361633300781,-0.0017428398132324219,-0.0011870861053466797,-7.510185241699219e-05,15.57425068119891,-4.792234332425068,-0.16553133514986307,-4.888964577656674,-0.5919618528610346,-0.30858310626702945,-4.979564032697548,-3.3916893732970017,-0.21457765667574868,0.007944822311401367,0.00036025047302246094,0.006223715312131757,-0.0006678104400634766,-0.0007097721099853516,0.004160165786743164,0.004564762115478516,0.004606008529663086,-0.004326581954956055,0.005803108215332031,0.0032389163970947266,22.053606882859032,-1.8537392455327595,-1.9702183984116477,11.547981469225677,12.671078755790868,12.785572468563865,-12.00992720052945,16.108537392455325,8.990734612839178,0.009225845336914062,0.00037217140197753906,0.009225845336914062,-0.0007379055023193359,-0.0007467269897460938,0.004082441329956055,0.0038568973541259766,0.0038518905639648438,0.0004162788391113281,0.00018835067749023438,0.004349946975708008,24.789237668161434,-1.982703395259449,-2.006406149903908,10.969250480461241,10.36322869955157,10.349775784753362,1.1185137732222934,0.5060858424087122,11.688020499679691,24.0,0.0,1.0
25,26.0,5482.0,22.0,9.0,64.0,0.4305081367492676,0.003590822219848633,0.008655786514282227,0.0,0.0,0.0037660598754882812,0.00034999847412109375,0.004376987747735892,0.0016193389892578125,-3.3855438232421875e-05,0.0014700889587402344,0.0015692710876464844,-6.556510925292969e-05,0.0004901885986328125,0.0016021728515625,-8.273124694824219e-05,10.760217983651225,4.6267029972752045,-0.09673024523160656,4.200272479564033,4.483651226158038,-0.18732970027248008,1.4005449591280659,4.577656675749319,-0.2363760217983657,0.009219884872436523,0.00036025047302246094,0.006822949224192711,-4.1961669921875e-05,0.004827976226806641,0.005232572555541992,0.0052738189697265625,-0.003658771514892578,0.006470918655395508,0.003906726837158203,0.005181789398193359,25.59298477829252,-0.11647915287888821,13.401720714758437,14.524818001323627,14.639311714096625,-10.15618795499669,17.962276637988086,10.844473858371938,14.383851753805427,0.008655786514282227,0.00037217140197753906,0.008655786514282227,-8.821487426757812e-06,0.004820346832275391,0.0045948028564453125,0.00458979606628418,0.001154184341430664,0.0009262561798095703,0.005087852478027344,0.004517793655395508,23.257527226137093,-0.023702754644459034,12.95195387572069,12.345932094811019,12.332479180012811,3.1012171684817424,2.4887892376681613,13.67072389493914,12.1390134529148,26.0,0.0,0.0
26,27.0,5276.0,22.0,10.0,64.0,0.43590617179870605,0.003590822219848633,0.008655786514282227,0.0,0.0,0.0053980350494384766,0.00034999847412109375,0.004581197208076409,-0.0016531944274902344,-0.00014925003051757812,-5.0067901611328125e-05,-0.0016849040985107422,-0.001129150390625,-1.71661376953125e-05,-0.0017020702362060547,-7.009506225585938e-05,15.423024523160763,-4.723433242506811,-0.4264305177111716,-0.14305177111716638,-4.814032697547685,-3.2261580381471386,-0.04904632152588562,-4.86307901907357,-0.20027247956403293,0.009219884872436523,0.00036025047302246094,0.006822949224192711,-4.1961669921875e-05,0.004827976226806641,0.005232572555541992,0.0052738189697265625,-0.003658771514892578,0.006470918655395508,0.003906726837158203,0.005181789398193359,25.59298477829252,-0.11647915287888821,13.401720714758437,14.524818001323627,14.639311714096625,-10.15618795499669,17.962276637988086,10.844473858371938,14.383851753805427,0.008655786514282227,0.00037217140197753906,0.008655786514282227,-8.821487426757812e-06,0.004820346832275391,0.0045948028564453125,0.00458979606628418,0.001154184341430664,0.0009262561798095703,0.005087852478027344,0.004517793655395508,23.257527226137093,-0.023702754644459034,12.95195387572069,12.345932094811019,12.332479180012811,3.1012171684817424,2.4887892376681613,13.67072389493914,12.1390134529148,26.0,0.0,1.0
27,28.0,8902.0,23.0,11.0,64.0,0.43964600563049316,0.003574848175048828,0.008610010147094727,0.0,0.0,0.0037398338317871094,0.00034999847412109375,0.004412924532818549,0.0015039443969726562,0.0016031265258789062,-3.170967102050781e-05,0.0005240440368652344,0.0016360282897949219,-4.887580871582031e-05,0.001583099365234375,-7.510185241699219e-05,10.685286103542234,4.2970027247956395,4.580381471389645,-0.09059945504087352,1.4972752043596724,4.6743869209809255,-0.13964577656675914,4.523160762942778,-0.21457765667575046,0.009118318557739258,0.00036025047302246094,0.007282023090902021,0.004869937896728516,0.005274534225463867,0.0053157806396484375,-0.003616809844970703,0.006512880325317383,0.003948688507080078,0.005223751068115234,0.005122184753417969,25.31105228325612,13.518199867637325,14.641297154202515,14.755790866975513,-10.039708802117802,18.078755790866975,10.960953011250826,14.500330906684315,14.218398411647915,0.008610010147094727,0.00037217140197753906,0.008610010147094727,0.0048291683197021484,0.00460362434387207,0.0045986175537109375,0.0011630058288574219,0.0009350776672363281,0.0050966739654541016,0.004526615142822266,0.004480838775634766,23.134529147982065,12.97565663036515,12.369634849455478,12.35618193465727,3.1249199231262015,2.5124919923126203,13.6944266495836,12.162716207559258,12.03971812940423,27.0,0.0,1.0
28,29.0,7057.0,24.0,12.0,64.0,0.44494009017944336,0.0049037933349609375,0.0052678585052490234,0.0,0.0,0.005294084548950195,0.00034999847412109375,0.004589156536044879,9.918212890625e-05,-0.001535654067993164,-0.0009799003601074219,0.00013208389282226562,-0.0015528202056884766,7.915496826171875e-05,-0.0015790462493896484,-2.47955322265625e-05,15.126021798365123,0.2833787465940052,-4.387602179836513,-2.799727520435967,0.37738419618528596,-4.436648501362399,0.22615803814713864,-4.51158038147139,-0.07084468664850085,0.00039768218994140625,0.00036025047302246094,0.005905154910709897,0.00040459632873535156,0.0004458427429199219,-0.008486747741699219,0.0016429424285888672,-0.0009212493896484375,0.00035381317138671875,0.0002522468566894531,-0.008468389511108398,1.1039046988749173,1.1230972865651907,1.2375909993381882,-23.55790866975513,4.56055592322965,-2.5572468563864987,0.9821310390469904,0.7001985440105898,-23.506949040370614,0.0052678585052490234,0.00037217140197753906,0.0052678585052490234,-0.00022554397583007812,-0.00023055076599121094,-0.0036661624908447266,-0.0038940906524658203,0.0002675056457519531,-0.0003025531768798828,-0.0003483295440673828,-0.003690481185913086,14.154388212684177,-0.6060217809096713,-0.6194746957078792,-9.850736707238948,-10.463164638052529,0.7187700192184501,-0.812940422805891,-0.9359385009609191,-9.916079436258807,28.0,0.0,1.0
29,30.0,8884.0,25.0,13.0,64.0,0.4501380920410156,0.004868030548095703,0.005018949508666992,0.0,0.0,0.005198001861572266,0.00034999847412109375,0.004710925601150356,-0.001634836196899414,-0.0010790824890136719,3.2901763916015625e-05,-0.0016520023345947266,-2.002716064453125e-05,-0.0016782283782958984,-0.0001239776611328125,-0.0002200603485107422,14.85149863760218,-4.670980926430518,-3.0831062670299723,0.09400544959128077,-4.720027247956404,-0.05722070844686655,-4.794959128065395,-0.35422343324250605,-0.6287465940054489,0.005045175552368164,0.00036025047302246094,0.005733159039041551,4.124641418457031e-05,-0.00889134407043457,0.0012383460998535156,-0.001325845718383789,-5.078315734863281e-05,-0.00015234947204589844,-0.00887298583984375,-0.004225492477416992,14.00463269358041,0.11449371277299747,-24.68100595632032,3.4374586366644593,-3.6803441429516894,-0.1409662475182003,-0.4228987425546009,-24.630046326935805,-11.729318332230312,0.005018949508666992,0.00037217140197753906,0.005018949508666992,-5.0067901611328125e-06,-0.0034406185150146484,-0.003668546676635742,0.0004930496215820312,-7.700920104980469e-05,-0.0001227855682373047,-0.003464937210083008,-0.003713846206665039,13.485586162716208,-0.013452914798207871,-9.244714926329276,-9.857142857142858,1.3247918001281214,-0.20691864189621967,-0.32991672005124784,-9.310057655349135,-9.978859705317104,29.0,0.0,1.0
